calendar_date,date_source,video_id,video_url,title,transcript_path,channel,slug,asset,weight_pct,size,instrument,confidence
,,B2NDGsazOV0,https://www.youtube.com/watch?v=B2NDGsazOV0,I Can't Believe It,youtube/transcripts-top/crypto-currently/undated-i-can-t-believe-it-B2NDGsazOV0.md,crypto-currently,crypto-currently,USD,,small,cash,0.5
,,BNjST5EMX98,https://www.youtube.com/watch?v=BNjST5EMX98,This Time Is NOT Different,youtube/transcripts-top/crypto-currently/undated-this-time-is-not-different-BNjST5EMX98.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,BNjST5EMX98,https://www.youtube.com/watch?v=BNjST5EMX98,This Time Is NOT Different,youtube/transcripts-top/crypto-currently/undated-this-time-is-not-different-BNjST5EMX98.md,crypto-currently,crypto-currently,ETH,,small,spot,0.7
,,BNjST5EMX98,https://www.youtube.com/watch?v=BNjST5EMX98,This Time Is NOT Different,youtube/transcripts-top/crypto-currently/undated-this-time-is-not-different-BNjST5EMX98.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,BkTqRDE1xiU,https://www.youtube.com/watch?v=BkTqRDE1xiU,Don't Make This Mistake,youtube/transcripts-top/crypto-currently/undated-don-t-make-this-mistake-BkTqRDE1xiU.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,BkTqRDE1xiU,https://www.youtube.com/watch?v=BkTqRDE1xiU,Don't Make This Mistake,youtube/transcripts-top/crypto-currently/undated-don-t-make-this-mistake-BkTqRDE1xiU.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
2026-01-20,portfolio,Bp3SV_t32AM,https://www.youtube.com/watch?v=Bp3SV_t32AM,It Still Needs More,youtube/transcripts-top/crypto-currently/2026-01-20-it-still-needs-more.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
2026-01-20,portfolio,Bp3SV_t32AM,https://www.youtube.com/watch?v=Bp3SV_t32AM,It Still Needs More,youtube/transcripts-top/crypto-currently/2026-01-20-it-still-needs-more.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,C6OGfJZfAbQ,https://www.youtube.com/watch?v=C6OGfJZfAbQ,Bitcoin Has Done This Before,youtube/transcripts-top/crypto-currently/undated-bitcoin-has-done-this-before-C6OGfJZfAbQ.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,C6OGfJZfAbQ,https://www.youtube.com/watch?v=C6OGfJZfAbQ,Bitcoin Has Done This Before,youtube/transcripts-top/crypto-currently/undated-bitcoin-has-done-this-before-C6OGfJZfAbQ.md,crypto-currently,crypto-currently,USD,,large,cash,0.8
,,C6OGfJZfAbQ,https://www.youtube.com/watch?v=C6OGfJZfAbQ,Bitcoin Has Done This Before,youtube/transcripts-top/crypto-currently/undated-bitcoin-has-done-this-before-C6OGfJZfAbQ.md,crypto-currently,crypto-currently,USD,,large,cash,0.8
,,CTFoUEzjU50,https://www.youtube.com/watch?v=CTFoUEzjU50,Don't Make This Mistake,youtube/transcripts-top/crypto-currently/undated-don-t-make-this-mistake.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
2025-11-21,portfolio,CiDQaCKVY0I,https://www.youtube.com/watch?v=CiDQaCKVY0I,It's Happening Again,youtube/transcripts-top/crypto-currently/2025-11-21-it-s-happening-again.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
2025-11-21,portfolio,CiDQaCKVY0I,https://www.youtube.com/watch?v=CiDQaCKVY0I,It's Happening Again,youtube/transcripts-top/crypto-currently/2025-11-21-it-s-happening-again.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
2025-11-21,portfolio,CiDQaCKVY0I,https://www.youtube.com/watch?v=CiDQaCKVY0I,It's Happening Again,youtube/transcripts-top/crypto-currently/2025-11-21-it-s-happening-again.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,CldqzXH3gk0,https://www.youtube.com/watch?v=CldqzXH3gk0,It's Almost Time,youtube/transcripts-top/crypto-currently/undated-it-s-almost-time.md,crypto-currently,crypto-currently,USD,,,cash,0.5
,,DPRIurPkEXA,https://www.youtube.com/watch?v=DPRIurPkEXA,This Isn't Good,youtube/transcripts-top/crypto-currently/undated-this-isn-t-good.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,DPRIurPkEXA,https://www.youtube.com/watch?v=DPRIurPkEXA,This Isn't Good,youtube/transcripts-top/crypto-currently/undated-this-isn-t-good.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,DPRIurPkEXA,https://www.youtube.com/watch?v=DPRIurPkEXA,This Isn't Good,youtube/transcripts-top/crypto-currently/undated-this-isn-t-good.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
2025-09-21,portfolio,Dtbm5uV_S_w,https://www.youtube.com/watch?v=Dtbm5uV_S_w,This Cycle Is NOT Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-not-different.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
2025-09-21,portfolio,Dtbm5uV_S_w,https://www.youtube.com/watch?v=Dtbm5uV_S_w,This Cycle Is NOT Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-not-different.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.85
2025-09-21,portfolio,Dtbm5uV_S_w,https://www.youtube.com/watch?v=Dtbm5uV_S_w,This Cycle Is NOT Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-not-different.md,crypto-currently,crypto-currently,SOL,,small,spot,0.7
2025-09-21,portfolio,Dtbm5uV_S_w,https://www.youtube.com/watch?v=Dtbm5uV_S_w,This Cycle Is NOT Different,youtube/transcripts-top/crypto-currently/undated-this-cycle-is-not-different.md,crypto-currently,crypto-currently,USD,,medium,cash,0.85
2026-04-30,portfolio,DytVHqxTpz0,https://www.youtube.com/watch?v=DytVHqxTpz0,We're Almost There,youtube/transcripts-top/crypto-currently/undated-we-re-almost-there.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
2026-04-30,portfolio,DytVHqxTpz0,https://www.youtube.com/watch?v=DytVHqxTpz0,We're Almost There,youtube/transcripts-top/crypto-currently/undated-we-re-almost-there.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
2026-04-30,portfolio,DytVHqxTpz0,https://www.youtube.com/watch?v=DytVHqxTpz0,We're Almost There,youtube/transcripts-top/crypto-currently/undated-we-re-almost-there.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,EQCDd3noms8,https://www.youtube.com/watch?v=EQCDd3noms8,I Can't Believe It,youtube/transcripts-top/crypto-currently/undated-i-can-t-believe-it-EQCDd3noms8.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,EQCDd3noms8,https://www.youtube.com/watch?v=EQCDd3noms8,I Can't Believe It,youtube/transcripts-top/crypto-currently/undated-i-can-t-believe-it-EQCDd3noms8.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
2025-12-21,portfolio,F6SXBzLeMZM,https://www.youtube.com/watch?v=F6SXBzLeMZM,It's Time To Pay Attention,youtube/transcripts-top/crypto-currently/2025-12-21-it-s-time-to-pay-attention.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
2025-12-21,portfolio,F6SXBzLeMZM,https://www.youtube.com/watch?v=F6SXBzLeMZM,It's Time To Pay Attention,youtube/transcripts-top/crypto-currently/2025-12-21-it-s-time-to-pay-attention.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,FDKnvbtbfPU,https://www.youtube.com/watch?v=FDKnvbtbfPU,This Happens Every Time,youtube/transcripts-top/crypto-currently/undated-this-happens-every-time-FDKnvbtbfPU.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,FDKnvbtbfPU,https://www.youtube.com/watch?v=FDKnvbtbfPU,This Happens Every Time,youtube/transcripts-top/crypto-currently/undated-this-happens-every-time-FDKnvbtbfPU.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,FDKnvbtbfPU,https://www.youtube.com/watch?v=FDKnvbtbfPU,This Happens Every Time,youtube/transcripts-top/crypto-currently/undated-this-happens-every-time-FDKnvbtbfPU.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,FMtC9w11yaI,https://www.youtube.com/watch?v=FMtC9w11yaI,This Happens Every Time,youtube/transcripts-top/crypto-currently/undated-this-happens-every-time-FMtC9w11yaI.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,FMtC9w11yaI,https://www.youtube.com/watch?v=FMtC9w11yaI,This Happens Every Time,youtube/transcripts-top/crypto-currently/undated-this-happens-every-time-FMtC9w11yaI.md,crypto-currently,crypto-currently,USD,,large,cash,0.8
,,FMtC9w11yaI,https://www.youtube.com/watch?v=FMtC9w11yaI,This Happens Every Time,youtube/transcripts-top/crypto-currently/undated-this-happens-every-time-FMtC9w11yaI.md,crypto-currently,crypto-currently,USD,,large,cash,0.8
,,Fl5CvLDCFuQ,https://www.youtube.com/watch?v=Fl5CvLDCFuQ,It's Finally Happening,youtube/transcripts-top/crypto-currently/undated-it-s-finally-happening-Fl5CvLDCFuQ.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,Fl5CvLDCFuQ,https://www.youtube.com/watch?v=Fl5CvLDCFuQ,It's Finally Happening,youtube/transcripts-top/crypto-currently/undated-it-s-finally-happening-Fl5CvLDCFuQ.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,Fl5CvLDCFuQ,https://www.youtube.com/watch?v=Fl5CvLDCFuQ,It's Finally Happening,youtube/transcripts-top/crypto-currently/undated-it-s-finally-happening-Fl5CvLDCFuQ.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.9
,,Fl5CvLDCFuQ,https://www.youtube.com/watch?v=Fl5CvLDCFuQ,It's Finally Happening,youtube/transcripts-top/crypto-currently/undated-it-s-finally-happening-Fl5CvLDCFuQ.md,crypto-currently,crypto-currently,USD,,small,cash,0.5
,,GElZmg9HFF8,https://www.youtube.com/watch?v=GElZmg9HFF8,The Bitcoin Summer Slump,youtube/transcripts-top/crypto-currently/undated-the-bitcoin-summer-slump.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,GElZmg9HFF8,https://www.youtube.com/watch?v=GElZmg9HFF8,The Bitcoin Summer Slump,youtube/transcripts-top/crypto-currently/undated-the-bitcoin-summer-slump.md,crypto-currently,crypto-currently,ETH,,large,spot,0.9
,,GElZmg9HFF8,https://www.youtube.com/watch?v=GElZmg9HFF8,The Bitcoin Summer Slump,youtube/transcripts-top/crypto-currently/undated-the-bitcoin-summer-slump.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.7
,,GElZmg9HFF8,https://www.youtube.com/watch?v=GElZmg9HFF8,The Bitcoin Summer Slump,youtube/transcripts-top/crypto-currently/undated-the-bitcoin-summer-slump.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,GF58No3I4I0,https://www.youtube.com/watch?v=GF58No3I4I0,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready-GF58No3I4I0.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,GF58No3I4I0,https://www.youtube.com/watch?v=GF58No3I4I0,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready-GF58No3I4I0.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,GF58No3I4I0,https://www.youtube.com/watch?v=GF58No3I4I0,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready-GF58No3I4I0.md,crypto-currently,crypto-currently,SOL,,,spot,0.5
,,GF58No3I4I0,https://www.youtube.com/watch?v=GF58No3I4I0,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready-GF58No3I4I0.md,crypto-currently,crypto-currently,USD,,small,cash,0.6
,,H5x0O3BrloI,https://www.youtube.com/watch?v=H5x0O3BrloI,It's Happening Again,youtube/transcripts-top/crypto-currently/undated-it-s-happening-again-H5x0O3BrloI.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
,,H5x0O3BrloI,https://www.youtube.com/watch?v=H5x0O3BrloI,It's Happening Again,youtube/transcripts-top/crypto-currently/undated-it-s-happening-again-H5x0O3BrloI.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.7
,,H5x0O3BrloI,https://www.youtube.com/watch?v=H5x0O3BrloI,It's Happening Again,youtube/transcripts-top/crypto-currently/undated-it-s-happening-again-H5x0O3BrloI.md,crypto-currently,crypto-currently,SOL,,small,spot,0.7
,,H5x0O3BrloI,https://www.youtube.com/watch?v=H5x0O3BrloI,It's Happening Again,youtube/transcripts-top/crypto-currently/undated-it-s-happening-again-H5x0O3BrloI.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,H5x0O3BrloI,https://www.youtube.com/watch?v=H5x0O3BrloI,It's Happening Again,youtube/transcripts-top/crypto-currently/undated-it-s-happening-again-H5x0O3BrloI.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,HgfU4KuGdvI,https://www.youtube.com/watch?v=HgfU4KuGdvI,The Moment of Truth,youtube/transcripts-top/crypto-currently/undated-the-moment-of-truth-HgfU4KuGdvI.md,crypto-currently,crypto-currently,BTC,80.0,large,spot,0.9
,,HgfU4KuGdvI,https://www.youtube.com/watch?v=HgfU4KuGdvI,The Moment of Truth,youtube/transcripts-top/crypto-currently/undated-the-moment-of-truth-HgfU4KuGdvI.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.7
,,HgfU4KuGdvI,https://www.youtube.com/watch?v=HgfU4KuGdvI,The Moment of Truth,youtube/transcripts-top/crypto-currently/undated-the-moment-of-truth-HgfU4KuGdvI.md,crypto-currently,crypto-currently,USD,20.0,small,cash,0.7
,,IXndoGXWNJM,https://www.youtube.com/watch?v=IXndoGXWNJM,The Mania Phase,youtube/transcripts-top/crypto-currently/undated-the-mania-phase-IXndoGXWNJM.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,IXndoGXWNJM,https://www.youtube.com/watch?v=IXndoGXWNJM,The Mania Phase,youtube/transcripts-top/crypto-currently/undated-the-mania-phase-IXndoGXWNJM.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,IXndoGXWNJM,https://www.youtube.com/watch?v=IXndoGXWNJM,The Mania Phase,youtube/transcripts-top/crypto-currently/undated-the-mania-phase-IXndoGXWNJM.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.9
,,IXndoGXWNJM,https://www.youtube.com/watch?v=IXndoGXWNJM,The Mania Phase,youtube/transcripts-top/crypto-currently/undated-the-mania-phase-IXndoGXWNJM.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,Ie0K3C7ZVbE,https://www.youtube.com/watch?v=Ie0K3C7ZVbE,The Ethereum ETF,youtube/transcripts-top/crypto-currently/undated-the-ethereum-etf.md,crypto-currently,crypto-currently,ETH,,large,spot,0.9
,,Ie0K3C7ZVbE,https://www.youtube.com/watch?v=Ie0K3C7ZVbE,The Ethereum ETF,youtube/transcripts-top/crypto-currently/undated-the-ethereum-etf.md,crypto-currently,crypto-currently,BTC,80.0,80%,spot,0.9
,,Ie0K3C7ZVbE,https://www.youtube.com/watch?v=Ie0K3C7ZVbE,The Ethereum ETF,youtube/transcripts-top/crypto-currently/undated-the-ethereum-etf.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,Imc679L5hXo,https://www.youtube.com/watch?v=Imc679L5hXo,How Low Will Bitcoin Go?,youtube/transcripts-top/crypto-currently/undated-how-low-will-bitcoin-go.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
,,Imc679L5hXo,https://www.youtube.com/watch?v=Imc679L5hXo,How Low Will Bitcoin Go?,youtube/transcripts-top/crypto-currently/undated-how-low-will-bitcoin-go.md,crypto-currently,crypto-currently,ETH,,large,spot,0.9
,,Imc679L5hXo,https://www.youtube.com/watch?v=Imc679L5hXo,How Low Will Bitcoin Go?,youtube/transcripts-top/crypto-currently/undated-how-low-will-bitcoin-go.md,crypto-currently,crypto-currently,SOL,,medium,spot,0.9
,,Imc679L5hXo,https://www.youtube.com/watch?v=Imc679L5hXo,How Low Will Bitcoin Go?,youtube/transcripts-top/crypto-currently/undated-how-low-will-bitcoin-go.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,Iwq5TWe3ZAc,https://www.youtube.com/watch?v=Iwq5TWe3ZAc,Don't Get Fooled,youtube/transcripts-top/crypto-currently/undated-don-t-get-fooled-Iwq5TWe3ZAc.md,crypto-currently,crypto-currently,BTC,70.0,large,spot,0.9
,,Iwq5TWe3ZAc,https://www.youtube.com/watch?v=Iwq5TWe3ZAc,Don't Get Fooled,youtube/transcripts-top/crypto-currently/undated-don-t-get-fooled-Iwq5TWe3ZAc.md,crypto-currently,crypto-currently,USD,30.0,medium,cash,0.9
,,Iwq5TWe3ZAc,https://www.youtube.com/watch?v=Iwq5TWe3ZAc,Don't Get Fooled,youtube/transcripts-top/crypto-currently/undated-don-t-get-fooled-Iwq5TWe3ZAc.md,crypto-currently,crypto-currently,USD,30.0,medium,cash,0.9
,,J0EiW4hAuU0,https://www.youtube.com/watch?v=J0EiW4hAuU0,The Next Catalyst,youtube/transcripts-top/crypto-currently/undated-the-next-catalyst.md,crypto-currently,crypto-currently,BTC,,,spot,0.9
,,J0EiW4hAuU0,https://www.youtube.com/watch?v=J0EiW4hAuU0,The Next Catalyst,youtube/transcripts-top/crypto-currently/undated-the-next-catalyst.md,crypto-currently,crypto-currently,ETH,,,spot,0.7
,,J0EiW4hAuU0,https://www.youtube.com/watch?v=J0EiW4hAuU0,The Next Catalyst,youtube/transcripts-top/crypto-currently/undated-the-next-catalyst.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,J2rc0J2-9zE,https://www.youtube.com/watch?v=J2rc0J2-9zE,Don't Mess This Up,youtube/transcripts-top/crypto-currently/undated-don-t-mess-this-up-J2rc0J2-9zE.md,crypto-currently,crypto-currently,BTC,,,spot,0.7
,,J2rc0J2-9zE,https://www.youtube.com/watch?v=J2rc0J2-9zE,Don't Mess This Up,youtube/transcripts-top/crypto-currently/undated-don-t-mess-this-up-J2rc0J2-9zE.md,crypto-currently,crypto-currently,ETH,,,spot,0.7
,,J2rc0J2-9zE,https://www.youtube.com/watch?v=J2rc0J2-9zE,Don't Mess This Up,youtube/transcripts-top/crypto-currently/undated-don-t-mess-this-up-J2rc0J2-9zE.md,crypto-currently,crypto-currently,USD,,,cash,0.5
,,J6gJ9wXpOf0,https://www.youtube.com/watch?v=J6gJ9wXpOf0,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready-J6gJ9wXpOf0.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,J6gJ9wXpOf0,https://www.youtube.com/watch?v=J6gJ9wXpOf0,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready-J6gJ9wXpOf0.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,J6gJ9wXpOf0,https://www.youtube.com/watch?v=J6gJ9wXpOf0,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready-J6gJ9wXpOf0.md,crypto-currently,crypto-currently,SOL,,,spot,0.5
,,J6gJ9wXpOf0,https://www.youtube.com/watch?v=J6gJ9wXpOf0,Are You Ready?,youtube/transcripts-top/crypto-currently/undated-are-you-ready-J6gJ9wXpOf0.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
2025-11-21,portfolio,JrjcNLs5MA4,https://www.youtube.com/watch?v=JrjcNLs5MA4,It's Time To Pay Attention,youtube/transcripts-top/crypto-currently/2025-11-21-it-s-time-to-pay-attention.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
2025-11-21,portfolio,JrjcNLs5MA4,https://www.youtube.com/watch?v=JrjcNLs5MA4,It's Time To Pay Attention,youtube/transcripts-top/crypto-currently/2025-11-21-it-s-time-to-pay-attention.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,KS0UmGKDx68,https://www.youtube.com/watch?v=KS0UmGKDx68,Does The Bitcoin Halving Matter?,youtube/transcripts-top/crypto-currently/undated-does-the-bitcoin-halving-matter.md,crypto-currently,crypto-currently,BTC,50.0,large,spot,0.9
,,KS0UmGKDx68,https://www.youtube.com/watch?v=KS0UmGKDx68,Does The Bitcoin Halving Matter?,youtube/transcripts-top/crypto-currently/undated-does-the-bitcoin-halving-matter.md,crypto-currently,crypto-currently,ETH,40.0,large,spot,0.9
,,KS0UmGKDx68,https://www.youtube.com/watch?v=KS0UmGKDx68,Does The Bitcoin Halving Matter?,youtube/transcripts-top/crypto-currently/undated-does-the-bitcoin-halving-matter.md,crypto-currently,crypto-currently,SOL,10.0,small,spot,0.7
,,KS0UmGKDx68,https://www.youtube.com/watch?v=KS0UmGKDx68,Does The Bitcoin Halving Matter?,youtube/transcripts-top/crypto-currently/undated-does-the-bitcoin-halving-matter.md,crypto-currently,crypto-currently,USD,,,cash,0.5
,,KsIZp3PrMLA,https://www.youtube.com/watch?v=KsIZp3PrMLA,The Final Push,youtube/transcripts-top/crypto-currently/undated-the-final-push.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
,,KsIZp3PrMLA,https://www.youtube.com/watch?v=KsIZp3PrMLA,The Final Push,youtube/transcripts-top/crypto-currently/undated-the-final-push.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,KsIZp3PrMLA,https://www.youtube.com/watch?v=KsIZp3PrMLA,The Final Push,youtube/transcripts-top/crypto-currently/undated-the-final-push.md,crypto-currently,crypto-currently,SOL,,small,spot,0.7
,,KsIZp3PrMLA,https://www.youtube.com/watch?v=KsIZp3PrMLA,The Final Push,youtube/transcripts-top/crypto-currently/undated-the-final-push.md,crypto-currently,crypto-currently,USD,30.0,medium,cash,0.9
,,LIjMGT4KULs,https://www.youtube.com/watch?v=LIjMGT4KULs,It's Happening Again,youtube/transcripts-top/crypto-currently/undated-it-s-happening-again.md,crypto-currently,crypto-currently,BTC,,,spot,0.9
,,LIjMGT4KULs,https://www.youtube.com/watch?v=LIjMGT4KULs,It's Happening Again,youtube/transcripts-top/crypto-currently/undated-it-s-happening-again.md,crypto-currently,crypto-currently,ETH,,,spot,0.9
,,LIjMGT4KULs,https://www.youtube.com/watch?v=LIjMGT4KULs,It's Happening Again,youtube/transcripts-top/crypto-currently/undated-it-s-happening-again.md,crypto-currently,crypto-currently,USD,,,cash,0.5
,,LZgKq3VUPlw,https://www.youtube.com/watch?v=LZgKq3VUPlw,Don't Fall For It,youtube/transcripts-top/crypto-currently/undated-don-t-fall-for-it-LZgKq3VUPlw.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,LZgKq3VUPlw,https://www.youtube.com/watch?v=LZgKq3VUPlw,Don't Fall For It,youtube/transcripts-top/crypto-currently/undated-don-t-fall-for-it-LZgKq3VUPlw.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,LinIysnoXJQ,https://www.youtube.com/watch?v=LinIysnoXJQ,I Can't Believe It,youtube/transcripts-top/crypto-currently/undated-i-can-t-believe-it-LinIysnoXJQ.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
,,LinIysnoXJQ,https://www.youtube.com/watch?v=LinIysnoXJQ,I Can't Believe It,youtube/transcripts-top/crypto-currently/undated-i-can-t-believe-it-LinIysnoXJQ.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,LinIysnoXJQ,https://www.youtube.com/watch?v=LinIysnoXJQ,I Can't Believe It,youtube/transcripts-top/crypto-currently/undated-i-can-t-believe-it-LinIysnoXJQ.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,M7fed8PqRY0,https://www.youtube.com/watch?v=M7fed8PqRY0,Don't Mess This Up,youtube/transcripts-top/crypto-currently/undated-don-t-mess-this-up-M7fed8PqRY0.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
2025-10-08,portfolio,MIkbPOm89sQ,https://www.youtube.com/watch?v=MIkbPOm89sQ,It's Decision Time,youtube/transcripts-top/crypto-currently/undated-it-s-decision-time.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
2025-10-08,portfolio,MIkbPOm89sQ,https://www.youtube.com/watch?v=MIkbPOm89sQ,It's Decision Time,youtube/transcripts-top/crypto-currently/undated-it-s-decision-time.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
,,MOtn4bCEwhc,https://www.youtube.com/watch?v=MOtn4bCEwhc,Bitcoin Is Ready,youtube/transcripts-top/crypto-currently/undated-bitcoin-is-ready.md,crypto-currently,crypto-currently,BTC,,large,spot,0.9
,,MOtn4bCEwhc,https://www.youtube.com/watch?v=MOtn4bCEwhc,Bitcoin Is Ready,youtube/transcripts-top/crypto-currently/undated-bitcoin-is-ready.md,crypto-currently,crypto-currently,USD,30.0,medium,cash,0.8
,,MclCxWQxHhY,https://www.youtube.com/watch?v=MclCxWQxHhY,It's Show Time,youtube/transcripts-top/crypto-currently/undated-it-s-show-time.md,crypto-currently,crypto-currently,USD,,medium,cash,0.7
,,MrteVZAjoe0,https://www.youtube.com/watch?v=MrteVZAjoe0,It's Actually Happening,youtube/transcripts-top/crypto-currently/undated-it-s-actually-happening-MrteVZAjoe0.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,MrteVZAjoe0,https://www.youtube.com/watch?v=MrteVZAjoe0,It's Actually Happening,youtube/transcripts-top/crypto-currently/undated-it-s-actually-happening-MrteVZAjoe0.md,crypto-currently,crypto-currently,USD,,medium,cash,0.8
,,MxDnqKvd9rY,https://www.youtube.com/watch?v=MxDnqKvd9rY,The Ethereum ETF Rally,youtube/transcripts-top/crypto-currently/undated-the-ethereum-etf-rally.md,crypto-currently,crypto-currently,BTC,50.0,medium,spot,0.9
,,MxDnqKvd9rY,https://www.youtube.com/watch?v=MxDnqKvd9rY,The Ethereum ETF Rally,youtube/transcripts-top/crypto-currently/undated-the-ethereum-etf-rally.md,crypto-currently,crypto-currently,ETH,25.0,medium,spot,0.9
,,MxDnqKvd9rY,https://www.youtube.com/watch?v=MxDnqKvd9rY,The Ethereum ETF Rally,youtube/transcripts-top/crypto-currently/undated-the-ethereum-etf-rally.md,crypto-currently,crypto-currently,USD,40.0,medium,cash,0.9
,,MxDnqKvd9rY,https://www.youtube.com/watch?v=MxDnqKvd9rY,The Ethereum ETF Rally,youtube/transcripts-top/crypto-currently/undated-the-ethereum-etf-rally.md,crypto-currently,crypto-currently,USD,40.0,medium,cash,0.9
,,NL0RhKtf-iU,https://www.youtube.com/watch?v=NL0RhKtf-iU,Don't Mess This Up,youtube/transcripts-top/crypto-currently/undated-don-t-mess-this-up-NL0RhKtf-iU.md,crypto-currently,crypto-currently,BTC,,medium,spot,0.9
,,NL0RhKtf-iU,https://www.youtube.com/watch?v=NL0RhKtf-iU,Don't Mess This Up,youtube/transcripts-top/crypto-currently/undated-don-t-mess-this-up-NL0RhKtf-iU.md,crypto-currently,crypto-currently,ETH,,medium,spot,0.9
,,NL0RhKtf-iU,https://www.youtube.com/watch?v=NL0RhKtf-iU,Don't Mess This Up,youtube/transcripts-top/crypto-currently/undated-don-t-mess-this-up-NL0RhKtf-iU.md,crypto-currently,crypto-currently,SOL,,small,spot,0.7
,,NL0RhKtf-iU,https://www.youtube.com/watch?v=NL0RhKtf-iU,Don't Mess This Up,youtube/transcripts-top/crypto-currently/undated-don-t-mess-this-up-NL0RhKtf-iU.md,crypto-currently,crypto-currently,USD,,medium,cash,0.9
2026-03-19,portfolio,NiTx_NiThxI,https://www.youtube.com/watch?v=NiTx_NiThxI,The Wall of Worry,youtube/transcripts-top/crypto-currently/undated-the-wall-of-worry.md,crypto-currently,crypto-currently,BTC,,,spot,0.9
2026-03-19,portfolio,NiTx_NiThxI,https://www.youtube.com/watch?v=NiTx_NiThxI,The Wall of Worry,youtube/transcripts-top/crypto-currently/undated-the-wall-of-worry.md,crypto-currently,crypto-currently,ETH,,,spot,0.9
